DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,class
0.027255942,0.079835838,0.478444498,0.471520381,0.253786385,0.444801076,0.562273356,0.195728211,0.680987124,0.191823497,0.041848088,0.664279005,0.320022922,0.672108622,0.354007706,0.342928111,0.520773083,0.252520497,0.661862838,0.687456088,0.092372086,0.56901441,0.36164409,0.234478851,0.276613564,0.403276713,0.602004922,0.565406402,0.702092777,0.678210844,0.229594104,0.395853611,0.454676443,0.510356703,0.252871715,0.639515733,0.63184779,0.297851755,0.463998745,0.217454197,0.315284683,0.272041398,0.239188459,0.164806226,0.389748563,0.419445838,0.238458331,0.143782955,0.224105965,0.184471222,0,0.327944985,0.508529882,0.597404971,0.48727696,0.410442301,0.085135872,0.163934246,0.328161472,0.049672416,0.460458382,0.306615636,0.367915468,0.773968825,0.494455302,0.504323811,0.382540292,0.317363077,0.421392845,0.366849561,0.597404971,0.139967017,0.381660754,0.151588141,0.333806336,0.442524753,0.527533174,0
0.035447693,0.078728675,0.473006712,0.45792483,0.238963247,0.458409839,0.522044136,0.186393298,0.713515972,0.199332911,0.027717414,0.734477338,0.296852607,0.817309569,0.375747416,0.337131973,0.529590863,0.243119662,0.647149065,0.631806877,0.114509867,0.607445644,0.374198637,0.229694298,0.291525659,0.396756893,0.646091479,0.579057174,0.710030468,0.653544945,0.2042893,0.394090262,0.456572871,0.493981861,0.289167998,0.64136605,0.622607822,0.241299744,0.437452943,0.212249327,0.359093502,0.199785649,0.236521447,0.199811028,0.42930911,0.398471772,0.241281048,0.14352773,0.250274267,0.197727324,0.003813658,0.326926921,0.544211043,0.662189585,0.516922914,0.469102105,0.111939707,0.169183956,0.374512045,0.04410821,0.442217229,0.268548497,0.429496518,0.792111195,0.571934133,0.494756514,0.407273692,0.283222153,0.411159283,0.424785133,0.662189585,0.33106019,0.486356551,0.192458943,0.380904033,0.476606514,0.52016197,0
0.029391597,0.058435157,0.448510886,0.379921883,0.208612123,0.437906539,0.464680505,0.146290151,0.591143076,0.200716769,0.03146662,0.594916768,0.191894909,0.643383693,0.30881724,0.303931244,0.442705579,0.200984045,0.604923677,0.602427232,0.105392541,0.48760868,0.229601649,0.198020151,0.238948424,0.357923582,0.593708891,0.461751168,0.601943441,0.605666458,0.24221046,0.318695055,0.423474295,0.638528068,0.224367876,0.573306744,0.542982453,0.177862913,0.4503705,0.141633538,0.237167708,0.16157788,0.200488048,0.130189229,0.416664822,0.318233562,0.224561511,0.123422727,0.23995469,0.163485402,8.74E-05,0.30218722,0.515028911,0.574112591,0.428228895,0.423503718,0.092151679,0.085601762,0.313070184,0.042522012,0.425817019,0.241794344,0.379741223,0.699844785,0.416815776,0.467251544,0.372783747,0.252759402,0.34013781,0.288084896,0.574112591,0.126094262,0.408250443,0.158961374,0.282813222,0.378771476,0.469836553,0
0.079747063,0.14127049,0.712989521,0.634082003,0.517034398,0.327786464,0.495132765,0.407387075,0.864495668,0.184232417,0.070143846,0.60897703,0.402174084,0.581672581,0.70216281,0.585168446,0.692945772,0.274100734,0.678133579,0.758589569,0.060537245,0.384967649,0.21199253,0.70723007,0.607959128,0.444794427,0.59801549,0.684285696,0.744069743,0.25232881,0.409301756,0.731323161,0.495522334,0.553192068,0.342848368,0.724743351,0.506680801,0.434168564,0.542821914,0.261958016,0.330584339,0.414777014,0.170243752,0.471219831,0.627925106,0.37201249,0.254986167,0.188184718,0.402274132,0.233447122,0.056458773,0.31692412,0.804272879,0.832219632,0.583989182,0.852897094,0.180418814,0.2634187,0.524757976,0.132911475,0.509100632,0.440215452,0.200466661,0.704413884,0.510942473,0.605460147,0.371964669,0.386693559,0.325002206,0.304846371,0.832219632,0.240048055,0.617194869,0.16829925,0.331509915,0.332110099,0.441762689,0
0.085165862,0.142325649,0.748210895,0.661658501,0.533232131,0.352801856,0.497356187,0.419694737,0.927097165,0.173921113,0.070840866,0.646962721,0.424946921,0.595126482,0.682073556,0.626775326,0.729504663,0.291140343,0.663086759,0.760280569,0.067346375,0.395755556,0.232636509,0.787860289,0.60524498,0.463306914,0.626900469,0.735545356,0.763088618,0.274763645,0.430983132,0.806853837,0.50945855,0.625255949,0.315394382,0.776892261,0.508359661,0.426145152,0.53924825,0.284103095,0.363877796,0.417855345,0.168393177,0.466008811,0.69434268,0.34704478,0.257795343,0.184188387,0.403051814,0.251270399,0.056829207,0.308300987,0.795427781,0.759202009,0.595763141,0.817249921,0.184336795,0.166638375,0.533971935,0.126007568,0.512172302,0.414317982,0.453916108,0.68220397,0.40546971,0.482091155,0.387196773,0.374989918,0.301307559,0.313085051,0.759202009,0.275624357,0.653126623,0.234159024,0.310673326,0.318005325,0.454577288,0
0.091880079,0.156094501,0.759589583,0.713758592,0.5667711,0.35262104,0.518154043,0.442579492,0.971638853,0.189813565,0.075598872,0.658510406,0.467742281,0.610194624,0.699067247,0.66194871,0.773601362,0.300337457,0.693549109,0.785687402,0.070525441,0.434539229,0.252135656,0.899539142,0.640612828,0.476169154,0.645422673,0.780429321,0.736194903,0.290764402,0.468442182,0.808984873,0.549071391,0.67338461,0.360420434,0.825103031,0.526621375,0.46556855,0.579285237,0.312570292,0.388608411,0.454764896,0.169781884,0.452218824,0.698461629,0.35501403,0.245516681,0.185477644,0.392128021,0.294098288,0.054436441,0.312347375,0.782381173,0.739943368,0.542053765,0.7797246,0.165055516,0.203701775,0.498318922,0.146345719,0.522964995,0.38586653,0.434724383,0.683283707,0.412299773,0.539537581,0.3736061,0.450906965,0.331545285,0.252199895,0.739943368,0.238722556,0.633259168,0.156353838,0.313119291,0.300943564,0.433807247,0
0.06592052,0.115019097,0.603741268,0.561931617,0.415015909,0.327935777,0.535367727,0.354609533,0.629793842,0.158119884,0.062200164,0.557712824,0.347610773,0.528838245,0.545751659,0.471864345,0.640318586,0.28806741,0.620334009,0.693601963,0.056569178,0.35011217,0.209615211,0.552942622,0.505848597,0.437964026,0.583967843,0.539968206,0.657754958,0.246425373,0.331596771,0.588570652,0.392240689,0.51815963,0.304100998,0.655134079,0.496056632,0.323795879,0.508033786,0.227758684,0.281663407,0.335446049,0.168689213,0.40187814,0.573599774,0.34853119,0.242013944,0.180878307,0.354617038,0.204652637,0.053336416,0.311044527,0.83189987,0.838619286,0.590782968,0.777677306,0.166669342,0.216061713,0.465810849,0.107419441,0.547733198,0.40578288,0.426708374,0.697901194,0.461738067,0.504599691,0.398738007,0.350728132,0.305197014,0.267431773,0.838619286,0.242828125,0.69219289,0.162520133,0.382100067,0.403706974,0.512568542,0
0.068236954,0.117529832,0.5949201,0.576981625,0.414068385,0.334991784,0.445085299,0.351506366,0.662548455,0.14610581,0.063362908,0.579915853,0.380621847,0.622479327,0.553256962,0.484950625,0.6313739,0.262685525,0.608310916,0.71219867,0.055421393,0.391059418,0.214195453,0.551581793,0.494695503,0.416059706,0.592930861,0.580433498,0.680852283,0.26273928,0.351915623,0.615080863,0.412927664,0.525809772,0.314188409,0.641912526,0.485172819,0.324284828,0.512756298,0.254016484,0.292438027,0.323051087,0.158424226,0.373816006,0.581620185,0.297707757,0.23428611,0.180342518,0.350199834,0.189099964,0.049601109,0.299790233,0.768771489,0.739717079,0.541301333,0.732517672,0.162271313,0.166406379,0.458036754,0.110600639,0.625079809,0.344193162,0.419633459,0.663815286,0.439679878,0.46898843,0.381277898,0.373826289,0.305879487,0.270104126,0.739717079,0.251147614,0.630856843,0.147073575,0.26901427,0.310309752,0.464081391,0
0.077039114,0.132464741,0.650212836,0.646875497,0.476965246,0.366927845,0.483403807,0.398628067,0.738507845,0.155941559,0.067001257,0.619939163,0.433376769,0.581284528,0.530832085,0.533147395,0.679037726,0.285703517,0.642654416,0.728313029,0.063390122,0.439582753,0.271184889,0.569436568,0.548088187,0.462858387,0.640694177,0.830913795,0.732390455,0.304826123,0.40755066,0.659931277,0.431612219,0.585032804,0.338272812,0.699999528,0.52872575,0.360711498,0.547554812,0.253357961,0.334074726,0.369177773,0.155948754,0.332969345,0.604594955,0.294777844,0.223153192,0.158139601,0.318339826,0.244522702,0.049519021,0.303026359,0.749968834,0.788100883,0.527275175,0.747216543,0.159446171,0.185241064,0.440589891,0.124353549,0.542943729,0.377540135,0.375156995,0.648604499,0.468220956,0.464336857,0.359861784,0.34842402,0.283258037,0.194176304,0.788100883,0.224212455,0.590264755,0.129600479,0.272592818,0.274173729,0.444382387,0
0.054896513,0.095228806,0.529425462,0.464232969,0.336758909,0.369364269,0.45358798,0.302342056,0.455453251,0.155407908,0.056576398,0.536859179,0.332809689,0.523738512,0.429716817,0.394878715,0.575866836,0.270353348,0.610211717,0.67972271,0.057256633,0.389065721,0.276338096,0.41137943,0.390149304,0.40086622,0.62631236,0.517124668,0.604236863,0.307077485,0.306959469,0.46418854,0.34234802,0.479515012,0.249630985,0.620151382,0.501106633,0.262744068,0.461358669,0.216520396,0.205256456,0.275404698,0.149508017,0.298789609,0.508928665,0.278744012,0.226577274,0.187329968,0.279723336,0.170706772,0.039522394,1,0.728602743,0.680197263,0.511655868,0.633927373,0.131718775,0.154206511,0.506998214,0.087049621,0.538364358,0.296034986,0.376263379,0.669932235,0.333914455,0.402569725,0.294936353,0.283398534,0.298111413,0.274194884,0.680197263,0.278185584,0.51765521,0.15242264,0.252374888,0.346295795,0.505758846,0
0.060000155,0.100258201,0.54527596,0.471525961,0.387275087,0.354125653,0.459867299,0.320173896,0.564276986,0.142881081,0.059069828,0.558038056,0.347536375,0.544328634,0.474831533,0.406682596,0.587827264,0.260513086,0.608582861,0.715286011,0.063356687,0.415584528,0.301553497,0.395853548,0.39319998,0.405568001,0.578624414,0.649581422,0.623796792,0.311669337,0.307241071,0.481511466,0.351005988,0.487780523,0.27527177,0.608691517,0.500862891,0.254987229,0.492385531,0.201132984,0.266348988,0.270858738,0.138802091,0.275479786,0.480133129,0.225296883,0.208119271,0.151477461,0.228814415,0.154024064,0.041889495,0.286963094,0.699155671,0.617219366,0.476442316,0.614310155,0.13575096,0.153293287,0.465585847,0.083540949,0.50386646,0.235269764,0.339017199,0.615665656,0.352620393,0.391371736,0.28454394,0.308329865,0.347132137,0.299552233,0.617219366,0.215638836,0.592405871,0.140309816,0.227506653,0.327306966,0.489066614,0
0.064546543,0.112497447,0.593961628,0.538590227,0.410498732,0.354541305,0.587836297,0.340975786,0.632830835,0.147460681,0.060036533,0.58750878,0.386403912,0.561815335,0.443364029,0.440935896,0.610080147,0.271964758,0.611943915,0.716400427,0.068017503,0.450077286,0.29906654,0.395423934,0.414289642,0.438031871,0.609516137,0.612719403,0.644432975,0.32181702,0.339733069,0.541217137,0.365727841,0.528481079,0.280031349,0.621882702,0.512532351,0.29612894,0.545910331,0.215538094,0.2687294,0.302123493,0.134891937,0.259830993,0.508160862,0.215460022,0.207230602,0.160170876,0.232629907,0.20125556,0.040715712,0.304469775,0.711581921,0.638479832,0.473831654,0.576878607,0.129736524,0.162871947,0.433552259,0.099954815,0.521625451,0.205078034,0.331505686,0.600464569,0.335717205,0.383620293,0.289915498,0.308510757,0.291574767,0.262848018,0.638479832,0.179621952,0.565765184,0.135057744,0.250735456,0.282665651,0.459632568,0
0.0264146,0.052052608,0.293498997,0.248513892,0.213030445,0.287490023,0.356571812,0.180306871,0.27397815,0.103505066,0.039225765,0.43225465,0.097376799,0.436716502,0.234900042,0.239220355,0.41458608,0.166728598,0.608834947,0.57804226,0.038073226,0.302970018,0.249983165,0.199310747,0.217121726,0.298027991,0.448514547,0.272682316,0.431960589,0.165973434,0.132528455,0.253830758,0.214151002,0.291882105,0.113148069,0.425803205,0.354264577,0.075746839,0.325224052,0.07142787,0.080230235,0.087198377,0.086185419,0.301428749,0.456969854,0.397290796,0.196122424,0.175346213,0.305221661,0.219929606,0.048182134,0.333376259,0.743901122,0.743110794,0.591116549,0.529207126,0.158557019,0.268219202,0.450022724,0.082131652,0.564390731,0.287580663,0.433473585,0.748675826,0.361042601,0.490835991,0.516542893,0.49625434,0.383525871,0.290992301,0.743110794,0.466971747,0.431786278,0.211316479,0.292824591,0.466834785,0.543057362,0
0.033608807,0.059594765,0.354451877,0.274320138,0.189681511,0.327328107,0.360946984,0.191256732,0.299445743,0.108984644,0.036693057,0.454590744,0.130034675,0.415313929,0.257281523,0.24838204,0.427083575,0.174405328,0.528791163,0.58354959,0.041928811,0.267333975,0.264732059,0.206372028,0.240861869,0.309572083,0.473290881,0.304578715,0.455703037,0.174359485,0.110775444,0.262333528,0.224526137,0.300182511,0.111362888,0.420902018,0.371171888,0.082111285,0.332371186,0.087841827,0.091405286,0.128705501,0.083574918,0.327764795,0.454558765,0.399661709,0.195963503,0.174034421,0.280566882,0.17980852,0.042284193,0.324012453,0.75134305,0.736441711,0.580104527,0.617558367,0.1494549,0.272920289,0.43188477,0.086530678,0.565849192,0.294323929,0.434557632,0.708471241,0.357528173,0.491681702,0.482718822,0.461188624,0.386360459,0.348253603,0.736441711,0.483701638,0.391417005,0.20110083,0.328710777,0.51015392,0.566119489,0
0.044022284,0.083327196,0.446131264,0.397935965,0.300304858,0.348693113,0.474736145,0.270034726,0.429830237,0.138476307,0.052199456,0.530589859,0.277196435,0.518175177,0.34135098,0.326953651,0.509989038,0.253112791,0.600048495,0.69773181,0.060891164,0.399055086,0.294210407,0.299464729,0.324495062,0.378285528,0.571976572,0.445003784,0.578888945,0.289379266,0.212485149,0.394442903,0.286697768,0.397565754,0.188115991,0.551091753,0.464929515,0.164526645,0.445033513,0.169257389,0.202438377,0.206218679,0.123037365,0.277852616,0.471692109,0.35203852,0.2046151,0.16885009,0.280954716,0.16737085,0.0353472,0.322405743,0.684190916,0.663148921,0.577873235,0.601625056,0.15252975,0.273408296,0.44984328,0.087162811,0.547036725,0.274162393,0.431895917,0.690568474,0.341014822,0.461334809,0.51587138,0.521437179,0.367441227,0.335316929,0.663148921,0.515980268,0.412321412,0.201848657,0.303227801,0.385676851,0.546560631,0
0.021421809,0.043819801,0.30325439,0.19724193,0.155518876,0.316126348,0.392808107,0.151306262,0.288973815,0.095893872,0.031176864,0.427384601,0.07985232,0.467315452,0.180938485,0.195409038,0.361612113,0.13685343,0.53261922,0.522046105,0.042764819,0.259990854,0.255046119,0.153425201,0.155891982,0.27889675,0.457972712,0.285213809,0.40681399,0.246368576,0.049783053,0.174121379,0.191921446,0.286889603,0.140810374,0.413836011,0.367643884,0.054211035,0.330991131,0.058396219,0.036731137,0.044392168,0.083377009,0.244126936,0.410576841,0.39301833,0.180655676,0.171765965,0.279629618,0.226450707,0.052298896,0.350649789,0.734325155,0.760166099,0.53715381,0.492506149,0.134732024,0.27000908,0.425563352,0.059041508,0.738108279,0.280637945,0.550205959,0.692648916,0.453691009,0.514087952,0.449759394,0.463970802,0.483817146,0.435886607,0.760166099,0.566255396,0.40237311,0.2818202,0.513902373,0.670712723,0.567704964,0
0.034640948,0.059546286,0.321849685,0.230253188,0.174285571,0.309454379,0.421657788,0.166584115,0.36480755,0.107819994,0.035600802,0.477577276,0.116006255,0.462279141,0.191931643,0.213341984,0.40152886,0.157371204,0.55531995,0.578723809,0.053809362,0.311823666,0.269370725,0.174790914,0.186750675,0.296073916,0.46943075,0.330907635,0.447565923,0.227110331,0.065511705,0.215212871,0.211816292,0.297694202,0.138229183,0.430032774,0.396962542,0.089044422,0.376196267,0.082218479,0.097802573,0.0939643,0.090375169,0.204523537,0.370191674,0.369180094,0.182451569,0.153700384,0.257372963,0.200768831,0.030484018,0.336942384,0.693821659,0.676478978,0.539568574,0.482847498,0.112548271,0.305106343,0.397462114,0.047687016,0.707429882,0.259510667,0.550039416,0.63943698,0.420620103,0.482259937,0.408610079,0.463837578,0.454638329,0.405167228,0.676478978,0.45672214,0.426990311,0.219981204,0.431948841,0.675690842,0.514529838,0
0.036825105,0.07547874,0.443569473,0.347872752,0.246719042,0.425940192,0.603065446,0.233557805,0.435688548,0.133619126,0.044868536,0.546160106,0.215741335,0.54397653,0.330904146,0.280213585,0.463137447,0.22667137,0.601023607,0.672222628,0.070208966,0.483800745,0.340650634,0.231964714,0.2696809,0.353897753,0.574074894,0.454982779,0.560623523,0.348459883,0.155394063,0.318114202,0.259991904,0.392322793,0.19685331,0.540793132,0.487555083,0.16913801,0.435003914,0.151810829,0.18161163,0.159802865,0.118799819,0.200254021,0.372063306,0.35107151,0.175669901,0.162727628,0.242002355,0.152301259,0.026756271,0.324660589,0.678988574,0.646191776,0.564747831,0.498941519,0.122562413,0.207800853,0.361610316,0.039062726,0.665904787,0.27158855,0.525747482,0.634720566,0.408148752,0.467094626,0.45517873,0.524876586,0.420400804,0.406572484,0.646191776,0.537044856,0.401578734,0.259839182,0.409711471,0.530440543,0.52537843,0
0.037072167,0.059212162,0.387425428,0.307546393,0.287942516,0.256572076,0.371915346,0.378350745,0.557718136,0.092564093,0.029662227,0.480260511,0.224058797,0.44414308,0.346143942,0.442017988,0.486915344,0.082625717,0.623203455,0.549383168,0.02544725,0.227796861,0.242536346,0.321713325,0.257948108,0.285542958,0.462788203,0.261610879,0.482478012,0.138317466,0.197085524,0.452975978,0.319301965,0.45220432,0.275487325,0.565552723,0.422046654,0.174961297,0.490779452,0.176879679,0.247720593,0.264455152,0.206867817,0.35297212,0.441977649,0.280890216,0.271885969,0.149162985,0.371710925,0.226873404,0.471536985,0.349391263,0.588902513,0.714138855,0.624070435,0.463074184,0.483678358,0.322175509,0.623790425,0.149729878,0.438181313,0.248199616,0.430829226,0.798776535,0.427370976,0.405917644,0.239383839,0.287744054,0.285156714,0.24281006,0.714138855,0.221785586,0.39918396,0.154097434,0.380857512,0.495169542,0.31333109,0
0.035694719,0.062886263,0.362803159,0.297000368,0.255077051,0.284546193,0.362563335,0.383418125,0.483704196,0.092830394,0.029410895,0.478263286,0.220602372,0.423299848,0.345629754,0.438816116,0.498697731,0.124602626,0.641430776,0.541243201,0.023225813,0.21757299,0.275090108,0.326535855,0.251095011,0.287389803,0.498494955,0.357274553,0.473956906,0.111429935,0.192147923,0.457702739,0.317350296,0.428635606,0.260209705,0.556930568,0.414751666,0.209817078,0.412925285,0.185835945,0.24866961,0.203080859,0.212518356,0.368574277,0.458466728,0.320700315,0.286103394,0.145853993,0.380516935,0.218425256,0.475752401,0.352804492,0.594647807,0.778751413,0.610553937,0.53435458,0.525413113,0.315076442,0.74472299,0.170392527,0.474889026,0.299273459,0.418676298,0.809204784,0.47855475,0.436631597,0.24978339,0.363465834,0.3151206,0.258651967,0.778751413,0.274546453,0.3634718,0.154097434,0.470344216,0.502447802,0.329538723,0
0.03289224,0.052802349,0.329615665,0.274388916,0.259314243,0.253726719,0.329708464,0.363354887,0.443844722,0.086842087,0.027983597,0.465607503,0.188092785,0.398403891,0.303724289,0.421570971,0.471379165,0.128341609,0.622700503,0.515423286,0.021097192,0.219316368,0.21976777,0.298844562,0.219296916,0.275836401,0.423386719,0.236852174,0.40677644,0.097258763,0.257339166,0.41671573,0.298015669,0.39248996,0.241131732,0.535314015,0.380798109,0.173198632,0.371449945,0.140242743,0.204435867,0.16365445,0.186179369,0.387416293,0.503387571,0.31978283,0.301978085,0.15558833,0.376913121,0.22846065,0.486604597,0.342256754,0.629081329,0.792932777,0.708952642,0.515443454,0.523804412,0.323494274,0.749993563,0.161653904,0.462297949,0.388659111,0.429021796,0.832594804,0.435572635,0.401251743,0.245969866,0.340091146,0.307191462,0.273301956,0.792932777,0.297833117,0.337242527,0.154097434,0.382345875,0.581177812,0.320743826,0
0.03328503,0.060250028,0.390832292,0.300458262,0.249443847,0.254735777,0.381681071,0.35964632,0.496382266,0.094553324,0.030420566,0.497078058,0.280813947,0.432010421,0.318640762,0.41410014,0.481789869,0.088720008,0.633690141,0.608808823,0.028130501,0.312584425,0.373117956,0.319184809,0.210876604,0.271594719,0.46074856,0.293008985,0.455083388,0.164960996,0.196615624,0.361695205,0.283634129,0.415166496,0.265072787,0.570743516,0.440987122,0.170920025,0.465123391,0.188074596,0.229296201,0.189959179,0.205510463,0.309959396,0.440585823,0.352770752,0.261708392,0.132572647,0.595940978,0.244974773,0.695045805,0.365921984,0.595434447,0.705194342,0.696964607,0.486476943,0.74637271,0.369061548,0.695793542,0.130266845,0.589510488,0.285151832,0.428418224,0.725560687,0.431718712,0.328989958,0.257303999,0.317115274,0.422957975,0.308404016,0.705194342,0.264381902,0.353923911,0.154097434,0.407591712,0.774880674,0.339510091,0
